iter	Passed	Remaining
1303	494407	3297060
1304	494791	3296711
1305	495186	3296442
1306	495586	3296202
1307	495965	3295817
1308	496421	3295951
1309	496812	3295649
1310	497222	3295475
1311	497578	3294943
1312	497979	3294704
1313	498409	3294658
1314	498885	3294919
1315	499301	3294786
1316	499653	3294219
1317	500015	3293731
1318	500370	3293187
1319	500719	3292608
1320	501143	3292523
1321	501506	3292036
1322	501843	3291382
1323	502247	3291163
1324	502620	3290739
1325	503048	3290683
1326	503542	3291051
1327	503941	3290800
1328	504311	3290356
1329	504734	3290260
1330	505074	3289624
1331	505422	3289043
1332	505796	3288625
1333	506159	3288139
1334	506545	3287800
1335	506964	3287677
1336	507349	3287338
1337	507722	3286914
1338	508074	3286357
1339	508434	3285849
1340	508881	3285910
1341	509280	3285654
1342	509705	3285568
1343	510105	3285320
1344	510518	3285155
1345	510848	3284461
1346	511180	3283777
1347	511638	3283898
1348	512043	3283685
1349	512404	3283186
1350	512855	3283265
1351	513223	3282808
1352	513650	3282732
1353	514041	3282425
1354	514411	3281982
1355	514779	3281531
1356	515190	3281347
1357	515552	3280855
1358	515971	3280728
1359	516415	3280758
1360	516810	3280471
1361	517245	3280447
1362	517702	3280554
1363	518230	3281114
1364	518688	3281229
1365	519126	3281216
1366	519648	3281728
1367	520046	3281461
1368	520463	3281312
1369	520896	3281269
1370	521319	3281154
1371	521696	3280757
1372	522186	3281066
1373	522665	3281302
1374	523225	3282051
1375	523716	3282365
1376	524193	3282588
1377	524638	3282608
1378	525046	3282397
1379	525465	3282254
1380	525889	3282143
1381	526355	3282294
1382	526764	3282087
1383	527162	3281817
1384	527561	3281544
1385	527936	3281128
1386	528336	3280864
1387	528802	3281012
1388	529194	3280704
1389	529589	3280408
1390	529983	3280104
1391	530325	3279482
1392	530794	3279647
1393	531189	3279351
1394	531571	3278976
1395	531959	3278638
1396	532359	3278374
1397	532779	3278230
1398	533227	3278261
1399	533600	3277832
1400	533993	3277525
1401	534362	3277066
1402	534733	3276622
1403	535104	3276183
1404	535528	3276064
1405	535934	3275832
1406	536370	3275787
1407	536760	3275460
1408	537153	3275147
1409	537569	3274980
1410	537946	3274571
1411	538279	3273900
1412	538661	3273522
1413	539021	3273014
1414	539424	3272765
1415	539823	3272488
1416	540247	3272367
1417	540632	3272009
1418	541011	3271614
1419	541378	3271145
1420	541786	3270927
1421	542206	3270780
1422	542678	3270942
1423	543076	3270660
1424	543462	3270310
1425	543850	3269969
1426	544200	3269396
1427	544583	3269026
1428	545026	3269016
1429	545424	3268731
1430	545789	3268250
1431	546168	3267859
1432	546513	3267257
1433	546862	3266680
1434	547217	3266147
1435	547586	3265690
1436	547964	3265290
1437	548342	3264886
1438	548692	3264318
1439	549026	3263654
1440	549412	3263302
1441	549767	3262764
1442	550172	3262524
1443	550558	3262171
1444	551033	3262346
1445	551418	3261986
1446	551854	3261931
1447	552229	3261513
1448	552589	3261004
1449	552945	3260470
1450	553292	3259889
1451	553677	3259527
1452	554171	3259809
1453	554550	3259413
1454	554975	3259288
1455	555371	3258993
1456	555721	3258427
1457	556137	3258249
1458	556531	3257939
1459	556954	3257802
1460	557381	3257687
1461	557795	3257495
1462	558239	3257475
1463	558584	3256883
1464	558943	3256367
1465	559290	3255790
1466	559650	3255279
1467	560025	3254859
1468	560415	3254530
1469	560740	3253819
1470	561135	3253517
1471	561477	3252908
1472	561856	3252510
1473	562219	3252025
1474	562560	3251406
1475	562939	3251011
1476	563313	3250590
1477	563713	3250316
1478	564059	3249730
1479	564418	3249221
1480	564746	3248532
1481	565116	3248084
1482	565467	3247527
1483	565845	3247131
1484	566239	3246818
1485	566579	3246201
1486	566942	3245717
1487	567301	3245206
1488	567666	3244734
1489	568045	3244343
1490	568409	3243861
1491	568738	3243179
1492	569102	3242701
1493	569415	3241935
